400053 PC120125A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971.2,0,0,5824,2622.08,3584,5514.88,4032,3236.48,5107.2,4928,3315.2,4300.8,3763.2,3763.2,5264,6863.36,1881.6,2956.8,2060.8,3942.4,4916.48,5555.2,6988.8,3763.2,5017.6,2240,4928,6809.6,3881.6,5059.2,2419.2,2329.6,6809.6,3567.25,5013.12,6378.35,3656.96,7210.88,2049.92,9104,3207.68,8212.48,4567.04,3494.4,4013.44,4569.6,4032,5239.68,3046.4,4971.52,5898.88,8960,7178.88,8512,11289.6,9497.6,6258.56,6776.96,6630.4,5235.2,6824.32,5220.48,11125.76,10212.48,2258.56,3584,179.2,5913.6,3225.6,3046.4,6281.6,5196.8,3942.4,2777.6,6000,7000,Thailand
400053 PC120180A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030.08,4928,0,0,0,0,0,0,0,2886.4,3449.6,2675.2,774.4,281.6,3233.28,690.56,3105.28,0,1705.6,358.4,0,0,0,0,0,2038.4,2323.2,1207.68,1137.28,485.76,1830.4,844.8,1056,3898.24,5702.4,979.84,4924.16,2745.6,1971.2,4377.6,2393.6,1056,5632,2152.32,2745.6,5280,3168,3301.76,3230.08,5088,5984,1890.56,4012.8,7814.4,0,2745.6,1689.6,4364.8,3520,4772.48,9470.08,8236.8,3379.2,2816,6000,7000,Thailand
920552 PC070150J,0,0,0,0,0,0,1145.88,0,0,0,0,0,2208.96,0,0,0,0,0,0,1751.04,0,0,0,833.04,0,0,856.8,0,0,0,0,0,0,0,0,0,0,0,8.64,0,0,0,0,0,0,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taiwan
920552 PC070250A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taiwan
920552 PC070250J,555.84,0,0,628.92,2464.92,1716.84,2066.04,2069.64,1159.848,0,0,0,0,761.4,0,706.68,0,1396.08,0,0,673.2,0,0,0,0,618.12,0,0,0,0,2259.36,0,591.48,0,0,0,0,0,0,0,1041.84,513.36,0,0,538.56,0,0,536.76,534.96,0,0,505.08,1077.12,0,0,513.36,0,536.76,0,0,0,316.8,0,804.96,226.8,18,0,0,531,0,1092.375,0,526.5,0,683.25,0,0,0,257.4,0,0,0,242.97,529.23,249.99,7513.35,2758.08,0,271.05,5265.39,2381.73,3099.33,2418.78,0,0,0,520.26,999.57,2421.9,1110.72,72.93,2296.32,2102.88,1870.05,1867.71,2323.23,1240.59,2695.68,577.59,0,1349.4,2487.03,2575.95,44.46,729.3,9515.61,970.71,863.46,660,2540,Taiwan
920552 PC070300F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taiwan
920552 PC070300J,1444.32,958.872,8219.88,7923.12,2966.04,6927.84,3784.68,1224,6440.4,1279.8,2381.4,2692.8,4887.36,1913.76,3387.24,3763.8,2622.6,7934.76,7955.28,2675.88,7488,1958.4,1346.4,4033.08,612,3455.28,5377.68,6579.36,4661.28,6591.6,2223.36,0,0,0,0,9335.52,170.64,1946.52,1255.68,1950.84,5567.04,4842,12458.88,5243.76,4515.12,2469.6,1955.52,4159.08,6733.08,4417.56,5375.88,8200.8,6355.8,2691.72,6478.56,11922.84,5155.2,837.72,1346.4,7991.28,0,3644.64,0,4573.44,11014.2,5201.64,2687.4,13906.44,2200.68,2646.72,1721.205,0,11804.25,6216,7721.625,598.95,6231.81,7880.73,10347.87,4296.24,642.72,2073.63,5520.06,4572.15,16326.57,8248.89,6479.46,6498.96,9559.29,10728.12,8423.22,5101.2,2938.65,0,3297.45,1882.14,7215.39,6947.07,10935.6,11911.77,6931.86,5656.17,6684.6,8094.06,6843.33,4119.96,3777.15,11138.01,5661.24,0,14063.79,12614.55,8423.22,11380.59,0,20250.75,9041.37,3468.27,7070,10950,Taiwan
920552 PC070330J,0,331.2,0,734.4,0,0,0,0,612,0,84.6,0,0,0,590.04,0,0,549.72,0,565.92,0,0,0,0,0,612,0,75.6,653.76,0,0,0,0,0,0,0,409.32,0,0,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2916.03,1435.98,2039.31,2386.02,3315,39.39,0,3223.35,0,960.96,966.03,1414.92,638.82,2661.75,3441.75,1501.11,1434.03,0,1392.3,1396.2,2878.98,19.89,3573.57,1351.35,0,188.37,659.88,1869.27,0,1408.68,3656.64,2038.92,624,0,3600,Taiwan
922931 PC051000J,0,0,0,0,0,0,0,0,0,0,237.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taiwan
926602 PC010125A,34080,57009.92,2112,7015.68,8440.32,22919.68,24086.4,30045.44,29756.16,36477.44,35332.48,33600,23200.64,35580.16,29461.76,16613.76,27423.36,29518.72,14615.68,23169.92,30044.565,48133.12,32290.56,29296.475,35485.44,16845.44,41781.12,24606.08,17416.32,35470.72,23260.8,24876.8,21020.8,28816,19278.08,25829.975,19196.8,39970.56,26990.08,16320,10705.92,14956.16,12480,14773.12,37933.115,34110.72,29952,71216.64,0,16896,16504.32,21120,42232.96,27415.04,33384.32,19303.36,8439.68,21060.48,16445.44,14770.56,21120,25086.72,23113.6,16919.68,17055.36,14817.28,38060.8,26250.24,22608,31836.8,29347.2,57522.24,0,2112,8238.57,8681.85,53.76,25012.5,27068.7,11488.5,29408.87,81211.62,86623.29,442.29,13030.65,4554,9086.61,1992.72,2277,26972.1,20496.45,36420.96,29590.65,38250.15,106976.91,138558.9,0,0,11382.24,4360.11,8983.8,9034.86,2277,13535.04,11373.27,31750.664,38677.26,151935.722,6831,9006.57,11364.271,4531.23,27394.38,9448.818,4603.68,13486.05,9057.63,22685.13,2277,11385,Thailand
926602 PC010125J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thailand
926602 PC010150J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thailand
926602 PC010200A,0,0,0,0,0,0,950.4,1039.36,0,1555.84,0,1512.96,0,0,1230.08,1760,0,1751.68,0,0,1342.08,1363.84,0,1644.8,0,0,1548.8,0,1498.24,1806.08,0,1359.36,0,1548.8,1548.8,2798.72,1795.2,0,1367.04,0,1357.44,1548.8,1548.8,1478.4,1367.04,1548.8,1479.04,4400.64,0,0,0,0,1548.8,2992.64,1661.44,0,1760,1467.52,1827.84,1388.8,0,0,1376,1399.04,1548.8,1503.36,1760,1455.36,1353.6,0,3097.6,1508.48,3097.6,4425.6,7802.72,0,1732.61,3339.6,5328.87,3339.6,4913.49,0,9920.82,75.9,1818.84,1669.8,4958.34,0,0,3339.6,5009.4,3561.09,3339.6,4834.83,3339.6,8349,0,0,1669.8,1620.81,3339.6,4985.25,1669.8,2991.15,1669.8,3272.67,3318.9,3199.53,3339.6,3339.6,3339.6,3276.12,4631.97,3402.39,3263.7,6592.95,0,3339.6,5009,5009,Thailand
926602 PC010200J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thailand
926602 PC010250A,1600,4216.96,2816,3018.88,5623.68,4416,2767.36,1275.52,5884.16,2588.16,7094.4,9856,4382.08,1500.16,2635.52,2799.36,4149.12,3987.84,0,3964.16,4176.534,10104.32,3804.8,4499.84,8775.04,2934.4,5811.84,1818.88,6478.08,5632,1408,7018.88,4224,4590.08,11415.04,8501.12,4096,3021.44,6857.6,4569.6,4224,11077.76,2920.96,7089.92,6740.185,12956.8,13655.68,14186.88,0,0,1408,0,0,0,4227.2,10048.64,3875.84,5921.92,7005.44,4696.96,1408,10135.04,4416,4156.16,7011.84,5798.395,10908.16,8085.76,8721.28,4033.92,5698.56,8443.52,0,2987.52,11737.84,3116.73,30.72,4678.89,8991.39,1518,10799.88,10626,5985.75,4474.65,3123.63,1518,6048.54,1638.06,4554,7698.33,4494.66,10419,6043.71,6443.91,6071.906,8943.09,0,0,3036,7929.48,3162.27,3011.85,0,9085.23,1348.95,5936.76,2992.53,12190.23,1518,4531.92,9065.91,2906.28,9215.64,5838.741,4554,1552.5,4665.09,5926.41,0,4554,Thailand
926602 PC010250J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thailand
926602 PC060500A,0,0,1069.2,1069.2,0,0,16.2,0,0,1069.2,0,1114.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thailand
926602 PC070300A,42693.12,41738.4,9424.8,34351.56,13457.16,26915.76,14673.24,31212,46628.64,26735.76,33843.6,49755.6,38715.12,0,5446.8,26928,7745.76,20134.8,25642.44,23084.28,21542.4,26928,69951.6,69768,36091.44,18664.56,0,0,0,0,26875.8,32601.24,33660,40392,52133.04,54956.3,32068.8,44306.475,32803.2,1346.4,0,0,0,0,0,57314.88,74113.2,95594.4,0,35444.88,0,0,0,0,0,6670.8,27045.36,48241.08,60588,100548.892,13586.928,36122.4,75383.28,72828,53634.24,23991.48,0,9180,10965.6,0,30948.84,42962.4,0,0,0,0,25558.92,33444.72,32232.6,37632.24,39018.96,48761.4,102102,101426.13,0,0,0,0,36465,36464.61,43758,49571.34,46675.2,52007.67,129801.719,183815.58,0,0,2917.2,2718.3,2904.72,1458.6,2917.2,8933.34,11645.01,14586,48097.53,225553.38,1101.75,4375.8,2778.55,7280.601,12913.68,27312.38,20490.21,32074.77,45083.61,36459.93,5834,275675,Thailand
926602 PC070300J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thailand
926602 PC080500A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676.8,0,675,0,0,0,2625,2004.3,3368.4,0,0,0,0,0,0,0,0,0,4026.3,1350,0,Thailand
926602 PC081000A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,169.8,0,0,0,0,0,0,0,1204.2,198,0,0,0,0,0,0,0,0,198,0,0,Thailand
926602 PC120125A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21252,105950.19,0,0,0,2241.12,0,0,0,0,0,0,2125,201894,Thailand
927173 PC060200J,0,0,734.76,0,0,771.12,0,1782,0,0,0,0,810,0,0,1492.56,0,1515.24,0,0,1775.16,0,0,1649.88,0,0,0,1778.04,0,0,0,0,1766.52,0,761.76,1776.6,801,0,0,1773,0,0,758.16,0,3382.56,0,0,0,1654.56,0,1662.84,0,2486.52,0,1782,0,0,1762.92,0,0,0,0,0,1782,1782,0,0,1757.88,0,803.52,1731.6,0,0,1742.76,0,0,810,0,1773.36,1764,1764.36,0,0,0,2552.4,810,0,0,3551.04,0,0,3207.78,0,560.88,0,2558.52,0,786.96,0,3499.56,0,3503.16,0,3202.56,0,0,0,0,1782,0,0,810,0,3478.68,1782,0,2086.901,0,2750,810,Taiwan
927173 PC060400J,0,0,0,1188,0,0,0,1171.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taiwan
928477 PC010200A,704,704,704,2778.88,2107.52,1548.8,319.36,704,2042.24,1454.72,5151.36,0,1548.8,0,1308.8,0,0,92.8,1371.52,0,1392,704,0,0,673.92,0,704,0,704,1448.32,0,0,0,0,695.04,1404.16,2754.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Korea
928477 PC010200J,0,0,0,171.52,704,0,0,0,0,704,704.64,0,666.88,0,0,0,0,0,670.08,0,704,0,0,704,0,0,0,0,704,70.4,0,0,0,0,704,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Korea
928477 PC091500J,0,0,363.12,241.92,0,0,627.84,0,0,0,251.52,82.32,368.64,264.96,0,167.76,0,264.96,354.48,0,0,115.2,476.88,0,0,0,0,0,504.96,0,0,0,0,0,114.24,0,0,0,111.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Korea
930586 PC060200A,748.8,0,0,789.12,0,0,2052,0,0,0,1734.12,0,0,1713.6,1647,0,0,0,963.36,1731.96,0,2322,0,0,0,1646.64,0,1580.04,0,1782,0,0,0,2629.08,0,1782,1618.92,1688.4,0,0,0,1773.72,0,969.48,2392.56,0,0,0,0,0,742.68,0,0,0,1683.72,0,324,0,1327.32,0,3228.12,0,0,0,1754.64,0,0,1695.96,1965.96,0,1780.2,0,1726.2,0,0,0,1766.16,3448.44,1484.28,0,0,1713.96,1737.36,1782,1768.68,1782,0,1782,0,1745.64,1717.2,1782,1770.84,3564,0,3490.92,0,1782,0,0,1766.225,3436.817,3175.92,3485.88,1319.04,0,1782,6663.6,0,0,1686.6,1393.92,3874.68,3564,3537.72,0,1782,1782,1782,1782,Thailand
930586 PC060200J,425.16,545.76,0,953.64,0,0,0,1660.32,0,0,0,0,0,0,0,958.32,0,0,768.6,0,0,891,0,0,0,0,0,0,0,1771.56,0,0,0,0,0,0,711.72,0,0,0,0,0,0,795.96,763.56,0,0,0,0,0,597.6,0,0,0,0,0,1458,0,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thailand
930586 PC060250J,0,0,0,0,0,0,553.68,0,0,0,0,0,0,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727.2,0,0,845.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thailand
930861 PC060400J,0,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taiwan
930861 PC070250J,1169.64,0,0,0,1162.44,1467.72,0,0,0,673.2,0,0,0,0,0,0,0,673.2,708.48,0,673.2,667.44,0,658.44,0,0,0,0,0,0,0,673.2,0,0,0,0,673.2,0,0,646.56,663.48,0,0,0,0,0,0,0,662.76,0,0,0,0,0,0,0,0,0,0,533.16,0,0,0,0,0,0,662.76,0,0,8.64,0,0,648.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taiwan
930861 PC070300J,52.2,612,1346.4,0,3479.04,0,1136.16,3120.12,0,2366.64,0,0,1935,0,0,0,1292.04,2330.28,1172.16,4552.92,734.4,1338.84,0,5582.52,0,603.72,0,612,0,1336.68,1310.04,1792.8,0,0,0,601.92,1947.24,1958.4,0,2692.8,1309.32,4502.16,0,0,1212.48,3191.4,0,1272.24,0,0,1861.2,1298.16,1922.04,0,3843.36,0,601.2,1319.76,0,2145.6,1837.08,0,0,0,1224,1591.2,1310.76,3218.4,1339.2,20.88,0,0,0,1394.25,0,2266.125,0,647.4,656.37,1284.27,2057.385,0,616.2,628.29,1450.8,0,2121.6,0,1458.6,0,0,2072.46,0,0,1440.66,0,601.77,657.15,622.83,2049.06,0,625.17,0,641.16,0,1398.54,0,1420.77,0,0,643.89,618.93,1424.67,1947.66,0,639.21,0,613.86,1460,660,Taiwan
930861 PC070350J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.96,203.04,0,631.44,0,410.04,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taiwan
930861 PT020500J,0,0,0,0,622.8,0,0,285.6,0,0,0,0,0,0,0,0,0,549,0,906,637.8,604.8,0,0,0,288,1251,1762.8,842.4,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taiwan
930861 PT021000J,0,0,0,0,0,418.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taiwan
930872 PC010200A,0,0,0,3097.6,0,2983.68,0,3794.56,1402.24,3073.28,704,0,0,0,0,2962.56,0,4467.84,0,0,0,0,0,0,0,0,0,0,0,704,890.24,0,3097.6,704,1507.2,0,3097.6,0,2905.6,0,1326.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thailand
930872 PC010250A,0,0,0,0,0,0,0,0,0,0,0,0,1922.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,630.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thailand
930872 PC070200A,6715.5,3257.625,8415,11781,0,10098,10093.125,0,0,8415,5020.875,5043.375,0,0,0,10098,3294,9864.375,0,0,0,3355.125,0,0,0,0,8415,5049,3366,3366,6746.625,0,8344.125,0,5049,0,0,0,6632.25,1683,3366,3493.11,0,0,10501.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thailand
950242 PC051000A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.16,0,184.32,0,0,0,0,92.16,94.08,0,0,83.84,0,82.88,88.96,0,0,0,156.8,0,204.16,0,0,264.32,258.24,0,253.44,0,0,0,240.64,0,0,0,310.4,236.48,253.44,253.44,0,0,244.48,0,0,567.36,253.44,498.56,556.48,242.88,1147.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.68,0,0,0,0,0,0,0,0,0,0,253.44,0,0,South Korea
950242 PC070200A,0,76.5,0,2341.5,0,682.5,712.5,0,712.875,1563,723.375,0,730.125,0,0,2406.375,577.875,4146,0,0,0,1300.5,765,813.75,772.5,0,0,499.125,0,2293.875,1485.375,0,0,760.275,1530,0,0,0,0,1083.75,2064.375,0,161.625,0,2236.875,0,1658.625,0,505.875,746.25,0,503.25,1343.25,1933.875,0,263.625,0,768,1053.375,505.875,0,1266,0,1215.75,1238.25,2089.5,803.625,488.625,1281.75,765,748.5,1296.375,0,640.875,736.5,472.875,765,738.75,0,474.125,508.5,750.375,0,490.875,1634.625,570.375,466.125,0,765,0,991.125,0,0,0,1321.5,679.125,707.625,0,0,500.25,0,1343.25,0,0,765,739.5,1283.25,595.5,0,0,535.5,596.25,0,517.5,737.625,0,580.125,0,500,511,South Korea
950242 PC070200J,0,666.375,0,1617,0,0,0,0,701.25,0,0,0,0,1439.625,0,2.25,0,841.5,0,0,0,940.125,0,688.5,0,0,0,187.875,0,765,0,0,0,764.65,0,0,0,0,0,534,271.125,0,518.25,0,0,0,760.5,0,0,0,0,264.375,250.875,258,0,539.25,0,0,534,0,0,0,0,0,264.75,259.5,0,269.625,262.5,0,0,254.25,0,0,0,262.875,0,0,0,153,215.25,0,0,261.75,0,91.125,254.25,0,0,0,496.125,0,0,0,265.5,76.5,0,0,0,229.5,0,0,0,0,0,0,238.125,0,0,0,229.5,76.5,0,149.625,0,0,175.875,0,104,0,South Korea
